model,threshold,f1score,precision_score,accuracy_score,balanced_accuracy_score,recall_score,roc_auc_score,seed,cv,config,method,config_epochs,config_batch,config_pred_weights,config_input_weights
PARP,0.5,0.4315068493150684,0.2903225806451613,0.5931372549019608,0.6887687687687687,0.84,0.7871071071071071,Seed_119,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
DTL,0.5,0.6190476190476191,0.7647058823529411,0.8823529411764706,0.741981981981982,0.52,0.9077077077077076,Seed_119,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
PARP,0.5,0.3888888888888889,0.2557077625570776,0.5686274509803921,0.6653841220982429,0.8115942028985508,0.7490487794450857,Seed_119,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
DTL,0.5,0.5826771653543308,0.6379310344827587,0.8700980392156863,0.7371424907015519,0.5362318840579711,0.8684964302509511,Seed_119,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
PARP,0.5,0.4200626959247649,0.2925764192139738,0.5465686274509803,0.6175052410901467,0.7444444444444445,0.688469601677149,Seed_119,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
DTL,0.5,0.5072463768115942,0.7291666666666666,0.8333333333333334,0.6740041928721174,0.3888888888888889,0.8702655485674353,Seed_119,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
PARP,0.5,0.3963414634146341,0.2569169960474308,0.5147058823529411,0.6510510510510511,0.8666666666666667,0.7767367367367367,Seed_120,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
DTL,0.5,0.6762589928057554,0.734375,0.8897058823529411,0.7878078078078079,0.6266666666666667,0.914994994994995,Seed_120,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
PARP,0.5,0.3233532934131736,0.2037735849056604,0.446078431372549,0.5800949082980633,0.782608695652174,0.7091188918814929,Seed_120,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
DTL,0.5,0.64,0.7142857142857143,0.8897058823529411,0.7662562524047711,0.5797101449275363,0.8799538283955367,Seed_120,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
PARP,0.5,0.4089635854341736,0.2734082397003745,0.4828431372549019,0.6005241090146751,0.8111111111111111,0.6741963661774982,Seed_120,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
DTL,0.5,0.5492957746478874,0.75,0.8431372549019608,0.6962264150943396,0.4333333333333333,0.8679245283018868,Seed_120,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_128,DTL,10,128,DefaultWeights,CopiedWeights
PARP,0.5,0.5592417061611374,0.4338235294117647,0.7720588235294118,0.7777177177177177,0.7866666666666666,0.8375175175175176,Seed_100,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6190476190476191,0.7647058823529411,0.8823529411764706,0.741981981981982,0.52,0.901941941941942,Seed_100,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.482051282051282,0.373015873015873,0.7524509803921569,0.7240605361036296,0.6811594202898551,0.7904108417767518,Seed_100,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5967741935483871,0.6727272727272727,0.8774509803921569,0.7415672694626139,0.5362318840579711,0.8426745329400196,Seed_100,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5454545454545454,0.4342105263157895,0.7303921568627451,0.7314465408805031,0.7333333333333333,0.7919636617749826,Seed_100,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6144578313253012,0.6710526315789473,0.8431372549019608,0.7440251572327043,0.5666666666666667,0.8486722571628232,Seed_100,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.3914373088685015,0.2539682539682539,0.5122549019607843,0.6443843843843844,0.8533333333333334,0.7937537537537539,Seed_101,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5967741935483871,0.7551020408163265,0.8774509803921569,0.7286486486486486,0.4933333333333333,0.9042642642642644,Seed_101,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.3491124260355029,0.2193308550185873,0.4607843137254901,0.6178017186097217,0.855072463768116,0.7410542516352443,Seed_101,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.537037037037037,0.7435897435897436,0.8774509803921569,0.6953956649993587,0.4202898550724637,0.8555427301098713,Seed_101,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4079320113314448,0.2737642585551331,0.4877450980392157,0.599685534591195,0.8,0.6916491963661774,Seed_101,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5428571428571428,0.76,0.8431372549019608,0.6922431865828093,0.4222222222222222,0.8487071977638017,Seed_101,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4025157232704403,0.2633744855967078,0.5343137254901961,0.657897897897898,0.8533333333333334,0.8004804804804805,Seed_102,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.4705882352941176,0.8888888888888888,0.8676470588235294,0.6554954954954955,0.32,0.868988988988989,Seed_102,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.3578274760383387,0.2295081967213114,0.5073529411764706,0.62851096575606,0.8115942028985508,0.7281219272369716,Seed_102,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5233644859813084,0.7368421052631579,0.875,0.6881492881877646,0.4057971014492754,0.8537899191996923,Seed_102,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4235294117647058,0.288,0.5196078431372549,0.6201257861635221,0.8,0.691701607267645,Seed_102,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.481203007518797,0.7441860465116279,0.8308823529411765,0.660482180293501,0.3555555555555555,0.8328092243186582,Seed_102,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5595854922279793,0.4576271186440678,0.7916666666666666,0.763903903903904,0.72,0.8371171171171171,Seed_103,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6451612903225806,0.8163265306122449,0.8921568627450981,0.7531531531531532,0.5333333333333333,0.9016616616616616,Seed_103,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5052631578947367,0.396694214876033,0.7696078431372549,0.7401564704373477,0.6956521739130435,0.8021033730922149,Seed_103,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5048543689320389,0.7647058823529411,0.875,0.6766063870719508,0.3768115942028985,0.8570390321063657,Seed_103,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5158371040723982,0.4351145038167939,0.7377450980392157,0.700314465408805,0.6333333333333333,0.7651292802236197,Seed_103,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5734265734265734,0.7735849056603774,0.8504901960784313,0.7089098532494759,0.4555555555555555,0.8581062194269742,Seed_103,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5446009389671361,0.4202898550724637,0.7622549019607843,0.7665465465465465,0.7733333333333333,0.8379579579579581,Seed_104,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.3789473684210526,0.9,0.8553921568627451,0.6169969969969971,0.24,0.857057057057057,Seed_104,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4834123222748815,0.3591549295774648,0.7328431372549019,0.7353469283057585,0.7391304347826086,0.7916078833739473,Seed_104,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.44,0.7096774193548387,0.8627450980392157,0.6461459535718865,0.3188405797101449,0.845880894361079,Seed_104,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4979919678714858,0.389937106918239,0.6936274509803921,0.6919287211740042,0.6888888888888889,0.7485324947589098,Seed_104,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.4769230769230769,0.775,0.8333333333333334,0.6580712788259958,0.3444444444444444,0.8278476589797344,Seed_104,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.6296296296296295,0.5862068965517241,0.8529411764705882,0.7859459459459459,0.68,0.8648248248248248,Seed_105,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6615384615384615,0.7818181818181819,0.8921568627450981,0.7686486486486487,0.5733333333333334,0.9125925925925926,Seed_105,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5526315789473684,0.5060240963855421,0.8333333333333334,0.7438758496857766,0.6086956521739131,0.8088153563336326,Seed_105,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6440677966101694,0.7755102040816326,0.8970588235294118,0.7591381300500193,0.5507246376811594,0.8699072292762173,Seed_105,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.6030150753768844,0.5504587155963303,0.8063725490196079,0.7562893081761006,0.6666666666666666,0.8047868623340321,Seed_105,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5753424657534245,0.75,0.8480392156862745,0.7113207547169811,0.4666666666666667,0.8571977638015374,Seed_105,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4645669291338582,0.329608938547486,0.6666666666666666,0.7131531531531532,0.7866666666666666,0.826146146146146,Seed_106,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6716417910447762,0.7627118644067796,0.8921568627450981,0.7789789789789789,0.6,0.9166366366366366,Seed_106,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4444444444444444,0.3103448275862069,0.6691176470588235,0.7143131973836091,0.782608695652174,0.7780770381770766,Seed_106,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.603174603174603,0.6666666666666666,0.8774509803921569,0.7473387200205207,0.5507246376811594,0.8469924329870463,Seed_106,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4483985765124555,0.3298429319371728,0.6200980392156863,0.6487421383647798,0.7,0.7412473794549266,Seed_106,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5985401459854015,0.8723404255319149,0.8651960784313726,0.7183438155136268,0.4555555555555555,0.8718378756114605,Seed_106,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5205479452054795,0.3958333333333333,0.7426470588235294,0.7493693693693694,0.76,0.8310910910910911,Seed_107,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5789473684210525,0.8461538461538461,0.8823529411764706,0.710990990990991,0.44,0.8862862862862864,Seed_107,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4465116279069767,0.3287671232876712,0.7083333333333334,0.7032833140951649,0.6956521739130435,0.7698687529391647,Seed_107,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5094339622641509,0.7297297297297297,0.8725490196078431,0.6809029113761703,0.391304347826087,0.8454533795049378,Seed_107,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5560165975103735,0.4437086092715231,0.7377450980392157,0.740146750524109,0.7444444444444445,0.7837526205450733,Seed_107,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.4769230769230769,0.775,0.8333333333333334,0.6580712788259958,0.3444444444444444,0.8271139063591894,Seed_107,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4144736842105262,0.2751091703056768,0.5637254901960784,0.6707507507507507,0.84,0.7952952952952953,Seed_108,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6515151515151515,0.7543859649122807,0.8872549019607843,0.7656456456456456,0.5733333333333334,0.9029029029029028,Seed_108,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.3536977491961415,0.2272727272727272,0.5073529411764706,0.6227395151981532,0.7971014492753623,0.7438117224573554,Seed_108,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6610169491525423,0.7959183673469388,0.9019607843137256,0.7678594331153008,0.5652173913043478,0.8604591509554956,Seed_108,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4376899696048632,0.301255230125523,0.5465686274509803,0.6374213836477988,0.8,0.7254367575122292,Seed_108,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5734265734265734,0.7735849056603774,0.8504901960784313,0.7089098532494759,0.4555555555555555,0.8685534591194968,Seed_108,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.437956204379562,0.3015075376884422,0.6225490196078431,0.6912912912912913,0.8,0.8156756756756757,Seed_109,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5740740740740741,0.9393939393939394,0.8872549019607843,0.7036636636636637,0.4133333333333333,0.8813213213213213,Seed_109,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.3722627737226277,0.248780487804878,0.5784313725490197,0.6424265743234577,0.7391304347826086,0.7590098755931769,Seed_109,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5901639344262294,0.6792452830188679,0.8774509803921569,0.7357958189047069,0.5217391304347826,0.8264717198922662,Seed_109,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4647887323943662,0.3402061855670103,0.6274509803921569,0.6654088050314465,0.7333333333333333,0.7149545772187282,Seed_109,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5,0.7857142857142857,0.8382352941176471,0.6691823899371069,0.3666666666666666,0.8322501747030049,Seed_109,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4754098360655737,0.3431952662721893,0.6862745098039216,0.72,0.7733333333333333,0.8321921921921922,Seed_110,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6333333333333333,0.8444444444444444,0.8921568627450981,0.7428228228228229,0.5066666666666667,0.9041841841841842,Seed_110,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4176706827309236,0.2888888888888888,0.6446078431372549,0.6880210337309222,0.7536231884057971,0.7726689752468898,Seed_110,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6722689075630253,0.8,0.9044117647058824,0.775105809926895,0.5797101449275363,0.8651190628874353,Seed_110,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4734982332155477,0.3471502590673575,0.6348039215686274,0.6741090146750524,0.7444444444444445,0.7702655485674353,Seed_110,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6274509803921569,0.7619047619047619,0.8602941176470589,0.7430817610062893,0.5333333333333333,0.8640111809923131,Seed_110,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5126050420168067,0.3742331288343558,0.7156862745098039,0.7535135135135136,0.8133333333333334,0.8387187187187187,Seed_111,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.6417910447761194,0.7288135593220338,0.8823529411764706,0.7626426426426427,0.5733333333333334,0.8920920920920921,Seed_111,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4273504273504273,0.303030303030303,0.6715686274509803,0.6927023214056689,0.7246376811594203,0.786755589756744,Seed_111,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5565217391304348,0.6956521739130435,0.875,0.711235090419392,0.463768115942029,0.8320721645077167,Seed_111,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5259259259259259,0.3944444444444444,0.6862745098039216,0.7230607966457023,0.7888888888888889,0.7744584206848357,Seed_111,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5611510791366907,0.7959183673469388,0.8504901960784313,0.7009433962264151,0.4333333333333333,0.8293850454227812,Seed_111,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4244604316546762,0.2906403940886699,0.6078431372549019,0.6771171171171171,0.7866666666666666,0.8022222222222222,Seed_112,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5137614678899083,0.8235294117647058,0.8700980392156863,0.6776576576576576,0.3733333333333333,0.8751151151151151,Seed_112,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.391304347826087,0.2608695652173913,0.5882352941176471,0.6656406310119276,0.782608695652174,0.7719208242486426,Seed_112,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.4466019417475728,0.6764705882352942,0.8602941176470589,0.6504424778761062,0.3333333333333333,0.7900474541490318,Seed_112,cv_1,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.4437299035369774,0.3122171945701357,0.5759803921568627,0.6443396226415095,0.7666666666666667,0.7326694619147449,Seed_112,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.5034965034965035,0.6792452830188679,0.8259803921568627,0.6732704402515723,0.4,0.7978686233403214,Seed_112,cv_2,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
PARP,0.5,0.5435897435897435,0.4416666666666666,0.7818627450980392,0.7527327327327327,0.7066666666666667,0.8281681681681682,Seed_113,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
DTL,0.5,0.537037037037037,0.8787878787878788,0.8774509803921569,0.6873273273273274,0.3866666666666666,0.905985985985986,Seed_113,cv_0,CopiedWeights_DefaultWeights_Epochs_10_Batch_128,DTL,10,128,CopiedWeights,DefaultWeights
